DBCODE,ENTITY,SITECODE,PRECIP_METHOD,HEIGHT,QC_LEVEL,PROBE_CODE,date,PRECIP_TOT_DAY,PRECIP_TOT_FLAG,EVENT_CODE
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/23/1962,6.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/25/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/27/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,2/28/1962,39.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/1/1962,33.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/2/1962,19.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/3/1962,38.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/4/1962,14.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/5/1962,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/6/1962,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/7/1962,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/8/1962,10.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/9/1962,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/10/1962,19.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/11/1962,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/12/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/15/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/19/1962,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/20/1962,10.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/21/1962,26.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/22/1962,22.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/23/1962,12.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/24/1962,59.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/25/1962,48.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/26/1962,38.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/27/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,3/31/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/2/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/3/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/4/1962,11.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/5/1962,3.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/6/1962,28.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/7/1962,10.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/8/1962,24.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/9/1962,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/10/1962,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/11/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/12/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/15/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/16/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/17/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/18/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/19/1962,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/20/1962,3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/21/1962,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/22/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/24/1962,12.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/25/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/26/1962,16.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/27/1962,66.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/28/1962,11.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/29/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,4/30/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/1/1962,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/2/1962,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/3/1962,24.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/4/1962,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/5/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/6/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/7/1962,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/8/1962,24.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/9/1962,18.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/10/1962,6.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/11/1962,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/12/1962,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/14/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/15/1962,3.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/18/1962,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/19/1962,6.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/20/1962,6.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/21/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/22/1962,3.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/23/1962,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/24/1962,7.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/25/1962,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/27/1962,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,5/31/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/2/1962,12.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/3/1962,6.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/4/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/5/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/6/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/7/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/8/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/9/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/10/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/11/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/12/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/15/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/19/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/20/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/21/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/22/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/25/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/27/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,6/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/2/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/3/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/4/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/5/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/6/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/7/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/8/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/9/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/10/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/11/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/12/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/15/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/19/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/20/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/21/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/22/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/25/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/27/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,7/31/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/2/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/3/1962,26.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/4/1962,6.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/5/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/6/1962,11.9,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/7/1962,18.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/8/1962,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/9/1962,0.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/10/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/11/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/12/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/15/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/19/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/20/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/21/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/22/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/25/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/27/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,8/31/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/2/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/3/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/4/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/5/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/6/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/7/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/8/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/9/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/10/1962,48.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/11/1962,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/12/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/13/1962,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/15/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/19/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/20/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/21/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/22/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/25/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/27/1962,2.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/28/1962,35.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/29/1962,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,9/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/2/1962,14,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/3/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/4/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/5/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/6/1962,4.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/7/1962,71.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/8/1962,15.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/9/1962,40.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/10/1962,21.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/11/1962,22.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/12/1962,11.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/13/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/14/1962,11.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/15/1962,1.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/16/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/17/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/19/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/20/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/21/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/22/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/25/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/27/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/30/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,10/31/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/1/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/2/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/3/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/4/1962,5.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/5/1962,22.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/6/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/7/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/8/1962,49.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/9/1962,12.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/10/1962,5.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/11/1962,19.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/12/1962,11.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/13/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/14/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/15/1962,21.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/16/1962,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/17/1962,14.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/18/1962,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/19/1962,12.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/20/1962,54.6,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/21/1962,5.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/22/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/24/1962,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/25/1962,43.4,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/26/1962,27.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/27/1962,9.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/28/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/29/1962,19.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,11/30/1962,29,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/1/1962,32.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/2/1962,65,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/3/1962,14.7,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/4/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/5/1962,6.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/6/1962,4.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/7/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/8/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/9/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/10/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/11/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/12/1962,1.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/13/1962,8.1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/14/1962,5.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/15/1962,31.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/16/1962,2.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/17/1962,14.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/18/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/19/1962,2.5,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/20/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/21/1962,0.3,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/22/1962,0.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/23/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/24/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/25/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/26/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/27/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/28/1962,1,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/29/1962,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/30/1962,13.2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,12/31/1962,2,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/1/1963,5.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/2/1963,29,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/3/1963,1.8,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/4/1963,0,A,NA
MS001,3,CS2MET,PPT101,260,2D,PPTCS201,1/5/1963,0,A,NA
